,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,language,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
3,Austin,"Lorenz & Lorenz, LLP",US,"Wed, 07 Feb 2018 20:59:08 GMT",False,"Austin, TX","Austin, TX 78746",12 days ago,True,1c4ebd5611cf86c6,Legal Assistant/Paralegal,en,30.271963,-97.81669,"indeed_clk(this,'544');","Our firm, Lorenz &amp; Lorenz, L.L.P., is an experienced personal injury law firm who has handled accident cases ranging from small fender benders to assisting...",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=1c4ebd5611cf86c6&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorr318ke6rk
4,Austin,"Integreon Managed Solutions, Inc.",US,"Thu, 15 Feb 2018 18:37:43 GMT",False,"Austin, TX","Austin, TX",4 days ago,True,54a87a4bcbb8e837,Paralegal - Contract Specialist,en,30.266483,-97.74176,"indeed_clk(this,'544');","Research relevant information to ascertain the root cause of an issue, correct legal names, and correct legal addresses for counter parties....","Integreon Managed Solutions, Inc.",False,TX,,http://www.indeed.com/viewjob?jk=54a87a4bcbb8e837&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorr318ke6rk
5,Austin,SHIP Global IP,US,"Mon, 08 Jan 2018 16:17:58 GMT",False,"Austin, TX","Austin, TX",30+ days ago,True,93589706ce415e1d,Junior Patent Paralegal,en,30.266483,-97.74176,"indeed_clk(this,'544');",SHIP is an IP portfolio management company that uses a platform for IP submissions as a tool with a single goal: to offer an exclusive service for submitting...,Indeed,False,TX,,http://www.indeed.com/viewjob?jk=93589706ce415e1d&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorr318ke6rk
6,Austin,Community Care Collaborative,US,"Fri, 15 Dec 2017 17:55:47 GMT",False,"Austin, TX","Austin, TX",30+ days ago,False,77e110a0fce6a7ba,Paralegal - CCC,en,30.266483,-97.74176,"indeed_clk(this,'544');","Assist Senior <b>Paralegal</b> in managing and coordinating responses for public information requests, including any filing, production or organization of documents,...",Central Health,False,TX,,http://www.indeed.com/viewjob?jk=77e110a0fce6a7ba&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorr318ke6rk
7,Austin,B2 Management & Consulting,US,"Thu, 01 Feb 2018 18:28:22 GMT",False,"Austin, TX","Austin, TX",18 days ago,True,ba7a3c3e53707756,Litigation Legal Assistant,en,30.266483,-97.74176,"indeed_clk(this,'544');",Dynamic and successful law firm is seeking a Legal Assistant with excellent word processing and proof reading skills who can also do some <b>paralegal</b> tasks....,Indeed,False,TX,,http://www.indeed.com/viewjob?jk=ba7a3c3e53707756&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorr318ke6rk
8,Austin,Facebook,US,"Wed, 10 Jan 2018 12:20:41 GMT",False,"Austin, TX","Austin, TX",30+ days ago,False,92759ef6106436f8,Contracts Manager,en,30.266483,-97.74176,"indeed_clk(this,'544');",JD or <b>paralegal</b> certificate. Facebook's mission is to give people the power to build community and bring the world closer together....,Facebook,False,TX,,http://www.indeed.com/viewjob?jk=92759ef6106436f8&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorr318ke6rk
9,Austin,HendlerFlores Law,US,"Fri, 02 Feb 2018 15:56:02 GMT",False,"Austin, TX","Austin, TX",17 days ago,True,c360d262c57e8518,Legal Fellow,en,30.266483,-97.74176,"indeed_clk(this,'544');","This includes significant responsibility over ongoing cases, assisting in research and writing assignments, trial preparation, pre-trial discovery, and other...",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=c360d262c57e8518&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorr318ke6rk
0,Austin,Texas Legal Services Center,US,"Fri, 16 Feb 2018 23:01:30 GMT",False,"Austin, TX","Austin, TX",3 days ago,True,cc8bc8919904cfb4,Paralegal Transactional Legal Assistance (TLA),en,30.266483,-97.74176,"indeed_clk(this,'691');","The <b>Paralegal</b> is to work on Transactional Legal Assistance (TLA) matters.  Draft and file legal documents, interview clients, conduct legal research, maintain...",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=cc8bc8919904cfb4&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
1,Austin,Corel Software,US,"Wed, 14 Feb 2018 17:19:40 GMT",False,"Austin, TX","Austin, TX",5 days ago,True,eb1d787dd870d899,"Corporate Paralegal, Contracts Administrator",en,30.266483,-97.74176,"indeed_clk(this,'691');","<b>Paralegal</b> certification preferred. The Corporate <b>Paralegal</b> will be collaborative, team-oriented, tactful, and practical, while operating in a busy, high-volume...",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=eb1d787dd870d899&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
2,Austin,Norton Rose Fulbright US LLP,US,"Thu, 25 Jan 2018 23:19:42 GMT",False,"Austin, TX","Austin, TX",25 days ago,True,ae3e9d77b072f5a4,Real Estate Secretary,en,30.266483,-97.74176,"indeed_clk(this,'691');","Internet research on various websites, as requested. This position supports lawyers and <b>paralegals</b> within the Real Estate practice area....",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=ae3e9d77b072f5a4&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
3,Austin,Jon Selden & Company,US,"Tue, 07 Nov 2017 02:51:58 GMT",False,"Austin, TX","Austin, TX 78746",30+ days ago,True,6390a6370de15691,Personal Injury Paralegal,en,30.2906,-97.8057,"indeed_clk(this,'691');","Personal Injury <b>Paralegal</b>:. Minimum of three years experience working as a personal injury <b>paralegal</b>, including trial experience....",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=6390a6370de15691&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
4,Austin,Hyperwallet,US,"Tue, 13 Feb 2018 05:41:15 GMT",False,"Austin, TX","Austin, TX",6 days ago,False,0e5bc535b1d66ff0,Corporate Legal Secretary,en,30.266483,-97.74176,"indeed_clk(this,'691');","We are seeking an experienced, hands-on and energetic corporate legal secretary to organize and maintain the corporate records and payment services licenses for...",Hyperwallet,False,TX,,http://www.indeed.com/viewjob?jk=0e5bc535b1d66ff0&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
5,Austin,Peek & Toland,US,"Sat, 27 Jan 2018 03:03:18 GMT",False,"Austin, TX","Austin, TX",24 days ago,False,041921510891467c,Immigration Paralegal - Removal,en,30.266483,-97.74176,"indeed_clk(this,'691');","We are one of the most active immigration firms in Central Texas, and we are on the leading edge of litigation in criminal and immigration courts....",aallnet.org,False,TX,,http://www.indeed.com/viewjob?jk=041921510891467c&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
6,Austin,Bonilla Law Firm,US,"Tue, 13 Feb 2018 23:00:25 GMT",False,"Austin, TX","Austin, TX 78704",6 days ago,True,45c765ade18cd611,Personal Injury Paralegal – Litigation Department,en,30.219242,-97.75072,"indeed_clk(this,'691');","The Bonilla Law Firm is seeking an experienced <b>paralegal</b> to join its litigation department at our offices in Austin, Texas....",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=45c765ade18cd611&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
7,Austin,"Lawyer's Aid Service, Inc.",US,"Tue, 20 Feb 2018 02:15:31 GMT",False,"Austin, TX","Austin, TX",1 hour ago,False,a2adcc71f2451dc6,Paralegal Clerk Trainee,en,30.266483,-97.74176,"indeed_clk(this,'691');",At least 18 hours a week between 9 and 5:30 and preferably including a large portion in the afternoon. Opportunities may arise for <b>paralegal</b> assignments...,"Lawyer's Aid Service, Inc.",False,TX,,http://www.indeed.com/viewjob?jk=a2adcc71f2451dc6&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
8,Austin,Texas Legal Services Center,US,"Fri, 16 Feb 2018 22:57:41 GMT",False,"Austin, TX","Austin, TX",3 days ago,True,94911c55d549ce94,Staff Attorney Legal Aid for Survivors of Sexual Assault (LASSA),en,30.266483,-97.74176,"indeed_clk(this,'691');",Conduct legal research and factual investigation as needed to perform the tasks undertaken on behalf of eligible clients....,Indeed,False,TX,,http://www.indeed.com/viewjob?jk=94911c55d549ce94&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
9,Austin,HireBetter,US,"Mon, 22 Jan 2018 21:05:16 GMT",False,"Austin, TX","Austin, TX",28 days ago,False,a89464e101ad9931,Interim Legal Aid,en,30.266483,-97.74176,"indeed_clk(this,'691');","Degree or certificate in <b>Paralegal</b> Studies or related field. The Interim Legal Administrator will be responsible for continually updating the contract database,...",HireBetter,False,TX,,http://www.indeed.com/viewjob?jk=a89464e101ad9931&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olorvk1bsa17c
0,Austin,"Lawyer's Aid Service, Inc.",US,"Sun, 28 Jan 2018 20:15:17 GMT",False,"Austin, TX","Austin, TX",22 days ago,False,d430f4ea8664d30c,Paralegal Clerk-Runner Trainee,en,30.266483,-97.74176,"indeed_clk(this,'856');",At least 18 hours a week between 9 and 5:30 and preferably including a large portion in the afternoon. Opportunities may arise for <b>paralegal</b> assignments...,"Lawyer's Aid Service, Inc.",False,TX,,http://www.indeed.com/viewjob?jk=d430f4ea8664d30c&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olos4p1bu708a
1,Austin,Norton Rose Fulbright US LLP,US,"Thu, 25 Jan 2018 22:43:49 GMT",False,"Austin, TX","Austin, TX",25 days ago,True,5bd116f7b654fa0b,Sr. Docketing Specialist,en,30.266483,-97.74176,"indeed_clk(this,'856');","Creating records within the database, docketing or calendaring of due dates, de-docketing or removing due dates when appropriate, following up with attorneys...",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=5bd116f7b654fa0b&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olos4p1bu708a
2,Austin,The Flowers Law Firm,US,"Sat, 27 Jan 2018 16:25:06 GMT",False,"Austin, TX","Austin, TX 78705",23 days ago,True,0c2110469d41d4a3,Contract Attorney (Family Law),en,30.291208,-97.73077,"indeed_clk(this,'856');","Our in-house intake and <b>paralegal</b> staff will assist the attorney, but the attorney will have the autonomy to work a case as needed....",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=0c2110469d41d4a3&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olos4p1bu708a
3,Austin,The Carlson Law Firm,US,"Mon, 19 Feb 2018 23:25:43 GMT",False,"Austin, TX","Austin, TX",4 hours ago,True,8de8168cbebe5740,Bilingual Legal Secretary,en,30.266483,-97.74176,"indeed_clk(this,'856');","Law Firm seeks highly motivated, dependable, loyal, outgoing individual to assist attorneys and <b>paralegals</b> with daily duties in our North Austin location....",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=8de8168cbebe5740&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olos4p1bu708a
4,Austin,"Shefman Law Group, Cyclistlaw",US,"Fri, 16 Feb 2018 03:09:55 GMT",False,"Austin, TX","Austin, TX 78701",4 days ago,True,88072bc07c58a776,Litigation Paralegal with Three Plus Years Experience,en,30.26923,-97.74176,"indeed_clk(this,'856');",<b>Paralegal</b> with at minimum three years experience in a personal injury law firm. Additional skills and tasks related to this position include but are not limited...,Indeed,False,TX,,http://www.indeed.com/viewjob?jk=88072bc07c58a776&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olos4p1bu708a
5,Austin,Greenberg Traurig,US,"Mon, 18 Dec 2017 21:16:55 GMT",False,"Austin, TX","Austin, TX",30+ days ago,False,ca6df9b20d22c257,Innovation Project Manager,en,30.266483,-97.74176,"indeed_clk(this,'856');","Albany, Atlanta, Austin, Boca Raton, Boston, Chicago, Dallas, Delaware, Denver, Doral, Fort Lauderdale, Houston, Miami, New Jersey, New York, Northern Virginia,...",Greenberg Traurig,False,TX,,http://www.indeed.com/viewjob?jk=ca6df9b20d22c257&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olos4p1bu708a
6,Austin,"Eastman Meyler, PC",US,"Thu, 04 Jan 2018 23:27:35 GMT",False,"Austin, TX","Austin, TX",30+ days ago,True,7f36adc48bb5a1a7,Associate Attorney,en,30.266483,-97.74176,"indeed_clk(this,'856');","Your job would likely involve overseeing about 5 <b>paralegals</b>, so having some management experience would be preferred....",Indeed,False,TX,,http://www.indeed.com/viewjob?jk=7f36adc48bb5a1a7&qd=MbtasYePkTf44GKp5PJpiDgAzlVkWh7AAOLyO3LnMNlmeDGZ9nCp76jGt6MFcgCN0WqhOlUdm8pAOD6OBMZTAdqd7359nobMnHMjczatOaTqAhSzImzghGm1GoZ7nsAp&indpubnum=2570086576337104&atk=1c6olos4p1bu708a
